['# KSL']	['ID', 'DOCULECT', 'CONCEPT', 'GlossID', 'Orthography', 'IPA', 'Tokens', 'CogID']
444	WOT	107_squinteyedblindinoneeyeonearmedonelegged	133	čolak	t͡ʃolak	t͡ʃ o l a k	WOT-107_squinteyedblindinoneeyeonearmedonelegged-1
#
445	H	108_acarpentersaxewithalonghelve	134	csomak	t͡ʃomɒk	t͡ʃ o m ɒ k	H-108_acarpentersaxewithalonghelve-1
#
446	EAH	108_acarpentersaxewithalonghelve	134	čomak	t͡ʃomak	t͡ʃ o m a k	EAH-108_acarpentersaxewithalonghelve-1
447	WOT	108_acarpentersaxewithalonghelve	134	čomak	t͡ʃomak	t͡ʃ o m a k	WOT-108_acarpentersaxewithalonghelve-1
#
448	H	109_stallion	135	csődör	t͡ʃøːdør	t͡ʃ øː d ø r	H-109_stallion-1
#
449	EAH	109_stallion	135	čeü̯dür	t͡ʃɛwdyr	t͡ʃ ɛ w d y r	EAH-109_stallion-1
#
450	H	109_stallion	136	csődör	t͡ʃøːdør	t͡ʃ øː d ø r	H-109_stallion-2
#
451	EAH	109_stallion	136	čeü̯dür	t͡ʃɛwdyr	t͡ʃ ɛ w d y r	EAH-109_stallion-2
#
452	H	109_stallion	137	csődör	t͡ʃøːdør	t͡ʃ øː d ø r	H-109_stallion-3
#
453	EAH	109_stallion	137	čeü̯dür	t͡ʃɛwdyr	t͡ʃ ɛ w d y r	EAH-109_stallion-3
#
454	H	110_sexualorganoflargemaleanimalsofabullawhipmadefromit	138	csök	t͡ʃøk	t͡ʃ ø k	H-110_sexualorganoflargemaleanimalsofabullawhipmadefromit-1
#
455	EAH	110_sexualorganoflargemaleanimalsofabullawhipmadefromit	138	čük	t͡ʃyk	t͡ʃ y k	EAH-110_sexualorganoflargemaleanimalsofabullawhipmadefromit-1
456	WOT	110_sexualorganoflargemaleanimalsofabullawhipmadefromit	138	čükV	t͡ʃykə	t͡ʃ y k ə	WOT-110_sexualorganoflargemaleanimalsofabullawhipmadefromit-1
#
457	H	111_feastchristeningfeastatbaptism	139	csök	t͡ʃøk	t͡ʃ ø k	H-111_feastchristeningfeastatbaptism-1
#
458	EAH	111_feastchristeningfeastatbaptism	139	čük	t͡ʃyk	t͡ʃ y k	EAH-111_feastchristeningfeastatbaptism-1
459	WOT	111_feastchristeningfeastatbaptism	139	čök	t͡ʃøk	t͡ʃ ø k	WOT-111_feastchristeningfeastatbaptism-1
#
460	H	112_tobecomesmallerremainsmalltoswaytotottertosprain	140	csökik	t͡ʃøkik	t͡ʃ ø k i k	H-112_tobecomesmallerremainsmalltoswaytotottertosprain-1
#
461	OH	112_tobecomesmallerremainsmalltoswaytotottertosprain	140	čök	t͡ʃøk	t͡ʃ ø k	OH-112_tobecomesmallerremainsmalltoswaytotottertosprain-1
462	EAH	112_tobecomesmallerremainsmalltoswaytotottertosprain	140	čük	t͡ʃyk	t͡ʃ y k	EAH-112_tobecomesmallerremainsmalltoswaytotottertosprain-1
463	WOT	112_tobecomesmallerremainsmalltoswaytotottertosprain	140	čök	t͡ʃøk	t͡ʃ ø k	WOT-112_tobecomesmallerremainsmalltoswaytotottertosprain-1
#
464	H	113_stubborn	141	csököny	t͡ʃøkøɲ	t͡ʃ ø k ø ɲ	H-113_stubborn-1
#
465	OH	113_stubborn	141	čököń	t͡ʃøkøɲ	t͡ʃ ø k ø ɲ	OH-113_stubborn-1
466	EAH	113_stubborn	141	čükün	t͡ʃykyn	t͡ʃ y k y n	EAH-113_stubborn-1
467	WOT	113_stubborn	141	čikin	t͡ʃikin	t͡ʃ i k i n	WOT-113_stubborn-1
#
468	H	114_fieldguardheraldturkishenvoy	142	csősz	t͡ʃøːs	t͡ʃ øː s	H-114_fieldguardheraldturkishenvoy-1
#
469	EAH	114_fieldguardheraldturkishenvoy	142	čäüš	t͡ʃɛyʃ	t͡ʃ ɛ y ʃ	EAH-114_fieldguardheraldturkishenvoy-1
470	WOT	114_fieldguardheraldturkishenvoy	142	čäwiš	t͡ʃɛwiʃ	t͡ʃ ɛ w i ʃ	WOT-114_fieldguardheraldturkishenvoy-1
#
471	H	115_roughcoarseuglywildunbridled	143	csúnya	t͡ʃuːɲɒ	t͡ʃ uː ɲ ɒ	H-115_roughcoarseuglywildunbridled-1
#
472	OH	115_roughcoarseuglywildunbridled	143	čuńa	t͡ʃuɲa	t͡ʃ u ɲ a	OH-115_roughcoarseuglywildunbridled-1
473	EAH	115_roughcoarseuglywildunbridled	143	čunaγ	t͡ʃunaɣ	t͡ʃ u n a ɣ	EAH-115_roughcoarseuglywildunbridled-1
474	WOT	115_roughcoarseuglywildunbridled	143	čunaγ	t͡ʃunaɣ	t͡ʃ u n a ɣ	WOT-115_roughcoarseuglywildunbridled-1
#
475	H	116_towindtoturntodistrortmisinterprettospinayarn	144	csűr	t͡ʃyːr	t͡ʃ yː r	H-116_towindtoturntodistrortmisinterprettospinayarn-1
#
476	EAH	116_towindtoturntodistrortmisinterprettospinayarn	144	čevür	t͡ʃɛvyr	t͡ʃ ɛ v y r	EAH-116_towindtoturntodistrortmisinterprettospinayarn-1
477	WOT	116_towindtoturntodistrortmisinterprettospinayarn	144	čäwür	t͡ʃɛwyr	t͡ʃ ɛ w y r	WOT-116_towindtoturntodistrortmisinterprettospinayarn-1
#
478	H	117_bobbinspindle	145	csűr	t͡ʃyːr	t͡ʃ yː r	H-117_bobbinspindle-1
#
479	OH	117_bobbinspindle	145	čǖri	t͡ʃyːri	t͡ʃ yː r i	OH-117_bobbinspindle-1
480	EAH	117_bobbinspindle	145	čeviri	t͡ʃɛviri	t͡ʃ ɛ v i r i	EAH-117_bobbinspindle-1
481	WOT	117_bobbinspindle	145	čäviri	t͡ʃɛviri	t͡ʃ ɛ v i r i	WOT-117_bobbinspindle-1
#
482	H	118_excellentworthless	146	daksi	dɒkʃi	d ɒ k ʃ i	H-118_excellentworthless-1
#
483	EAH	118_excellentworthless	146	ǰakši	d͡ʒʲakʃi	d͡ʒʲ a k ʃ i	EAH-118_excellentworthless-1
#
484	H	119_ashortfurcoat	147	daku	dɒku	d ɒ k u	H-119_ashortfurcoat-1
#
485	EAH	119_ashortfurcoat	147	daku	daku	d a k u	EAH-119_ashortfurcoat-1
#
486	H	120_gristgroatssofthail	148	dara	dɒrɒ	d ɒ r ɒ	H-120_gristgroatssofthail-1
#
487	EAH	120_gristgroatssofthail	148	dara	dara	d a r a	EAH-120_gristgroatssofthail-1
488	WOT	120_gristgroatssofthail	148	tarï	tarɯ	t a r ɯ	WOT-120_gristgroatssofthail-1
#
489	H	120_gristgroatssofthail	149	dara	dɒrɒ	d ɒ r ɒ	H-120_gristgroatssofthail-2
#
490	EAH	120_gristgroatssofthail	149	dara	dara	d a r a	EAH-120_gristgroatssofthail-2
491	WOT	120_gristgroatssofthail	149	darï	darɯ	d a r ɯ	WOT-120_gristgroatssofthail-2
#
492	H	121_noonsouth	150	dél	deːl	d eː l	H-121_noonsouth-1
#
493	EAH	121_noonsouth	150	töli	tøli	t ø l i	EAH-121_noonsouth-1
494	WOT	121_noonsouth	150	tüli	tyli	t y l i	WOT-121_noonsouth-1
#
495	H	121_noonsouth	151	dél	deːl	d eː l	H-121_noonsouth-2
#
496	EAH	121_noonsouth	151	döli	døli	d ø l i	EAH-121_noonsouth-2
497	WOT	121_noonsouth	151	düli	dyli	d y l i	WOT-121_noonsouth-2
#
498	H	122_nutwalnutjuglans	152	dió	dioː	d i oː	H-122_nutwalnutjuglans-1
#
499	OH	122_nutwalnutjuglans	152	ǰiwo	d͡ʒʲiwo	d͡ʒʲ i w o	OH-122_nutwalnutjuglans-1
500	LAH	122_nutwalnutjuglans	152	ǰiγau̯	d͡ʒʲiɣaw	d͡ʒʲ i ɣ a w	LAH-122_nutwalnutjuglans-1
501	EAH	122_nutwalnutjuglans	152	ǰiγaγ	d͡ʒʲiɣaɣ	d͡ʒʲ i ɣ a ɣ	EAH-122_nutwalnutjuglans-1
502	WOT	122_nutwalnutjuglans	152	ǰïγaγ	d͡ʒʲɯɣaɣ	d͡ʒʲ ɯ ɣ a ɣ	WOT-122_nutwalnutjuglans-1
#
503	H	122_nutwalnutjuglans	153	dió	dioː	d i oː	H-122_nutwalnutjuglans-2
#
504	OH	122_nutwalnutjuglans	153	ǰiwo	d͡ʒʲiwo	d͡ʒʲ i w o	OH-122_nutwalnutjuglans-2
505	LAH	122_nutwalnutjuglans	153	ǰiγau̯	d͡ʒʲiɣaw	d͡ʒʲ i ɣ a w	LAH-122_nutwalnutjuglans-2
506	EAH	122_nutwalnutjuglans	153	ǰiγaγ	d͡ʒʲiɣaɣ	d͡ʒʲ i ɣ a ɣ	EAH-122_nutwalnutjuglans-2
507	WOT	122_nutwalnutjuglans	153	ǰȧγaγ	d͡ʒʲɐɣaɣ	d͡ʒʲ ɐ ɣ a ɣ	WOT-122_nutwalnutjuglans-2
#
508	H	123_pigsusdomestica	154	disznó	disnoː	d i s n oː	H-123_pigsusdomestica-1
#
509	EAH	123_pigsusdomestica	154	ǰisnaγ	d͡ʒʲisnaɣ	d͡ʒʲ i s n a ɣ	EAH-123_pigsusdomestica-1
510	WOT	123_pigsusdomestica	154	ǰȧsnaγ	d͡ʒʲɐsnaɣ	d͡ʒʲ ɐ s n a ɣ	WOT-123_pigsusdomestica-1
#
511	H	124_toleantoppleoverstreamdown	155	dől	døːl	d øː l	H-124_toleantoppleoverstreamdown-1
#
512	OH	124_toleantoppleoverstreamdown	155	dǖl	dyːl	d yː l	OH-124_toleantoppleoverstreamdown-1
513	EAH	124_toleantoppleoverstreamdown	155	dül	dyl	d y l	EAH-124_toleantoppleoverstreamdown-1
514	WOT	124_toleantoppleoverstreamdown	155	tül	tyl	t y l	WOT-124_toleantoppleoverstreamdown-1
#
515	H	124_toleantoppleoverstreamdown	156	dől	døːl	d øː l	H-124_toleantoppleoverstreamdown-2
#
516	OH	124_toleantoppleoverstreamdown	156	dǖl	dyːl	d yː l	OH-124_toleantoppleoverstreamdown-2
517	EAH	124_toleantoppleoverstreamdown	156	dül	dyl	d y l	EAH-124_toleantoppleoverstreamdown-2
518	WOT	124_toleantoppleoverstreamdown	156	dül	dyl	d y l	WOT-124_toleantoppleoverstreamdown-2
#
519	H	125_tosqueezetothrustinto	157	dug	duɡ	d u ɡ	H-125_tosqueezetothrustinto-1
#
520	EAH	125_tosqueezetothrustinto	157	dïg	dɯɡ	d ɯ ɡ	EAH-125_tosqueezetothrustinto-1
521	WOT	125_tosqueezetothrustinto	157	dïg	dɯɡ	d ɯ ɡ	WOT-125_tosqueezetothrustinto-1
#
522	H	125_tosqueezetothrustinto	158	dug	duɡ	d u ɡ	H-125_tosqueezetothrustinto-2
#
523	EAH	125_tosqueezetothrustinto	158	dïg	dɯɡ	d ɯ ɡ	EAH-125_tosqueezetothrustinto-2
524	WOT	125_tosqueezetothrustinto	158	tïk	tɯk	t ɯ k	WOT-125_tosqueezetothrustinto-2
#
525	H	126_churchbuildingandorganisation	159	ëgyház	eɟhaːz	e ɟ h aː z	H-126_churchbuildingandorganisation-1
#
526	EAH	126_churchbuildingandorganisation	159	ëdʹ	eɟ	e ɟ	EAH-126_churchbuildingandorganisation-1
527	WOT	126_churchbuildingandorganisation	159	edü	ɛdy	ɛ d y	WOT-126_churchbuildingandorganisation-1
#
528	H	126_churchbuildingandorganisation	160	ëgyház	eɟhaːz	e ɟ h aː z	H-126_churchbuildingandorganisation-2
#
529	EAH	126_churchbuildingandorganisation	160	ëdʹ	eɟ	e ɟ	EAH-126_churchbuildingandorganisation-2
530	WOT	126_churchbuildingandorganisation	160	edi	ɛdi	ɛ d i	WOT-126_churchbuildingandorganisation-2
#
531	H	127_wedge	161	ék	eːk	eː k	H-127_wedge-1
#
532	WOT	127_wedge	161	ēk	eːk	eː k	WOT-127_wedge-1
#
533	H	128_plough	162	eke	ɛkɛ	ɛ k ɛ	H-128_plough-1
#
534	EAH	128_plough	162	ekeγ	ɛkɛɣ	ɛ k ɛ ɣ	EAH-128_plough-1
535	WOT	128_plough	162	äkäγ	ɛkɛɣ	ɛ k ɛ ɣ	WOT-128_plough-1
#
536	H	129_toallowpermitconcedeyieldgiveway	163	eng	ɛŋ	ɛ ŋ	H-129_toallowpermitconcedeyieldgiveway-1
#
537	EAH	129_toallowpermitconcedeyieldgiveway	163	eng	ɛnɡ	ɛ n ɡ	EAH-129_toallowpermitconcedeyieldgiveway-1
538	WOT	129_toallowpermitconcedeyieldgiveway	163	äŋ	ɛŋ	ɛ ŋ	WOT-129_toallowpermitconcedeyieldgiveway-1
#
539	H	130_topropitiate	164	eng	ɛŋ	ɛ ŋ	H-130_topropitiate-1
#
540	EAH	130_topropitiate	164	eng	ɛnɡ	ɛ n ɡ	EAH-130_topropitiate-1
541	WOT	130_topropitiate	164	äŋ	ɛŋ	ɛ ŋ	WOT-130_topropitiate-1
#
542	H	131_communityworkinagricultureakindofcorvee	165	enő	ɛnøː	ɛ n øː	H-131_communityworkinagricultureakindofcorvee-1
#
543	OH	131_communityworkinagricultureakindofcorvee	165	eneü̯	ɛnɛw	ɛ n ɛ w	OH-131_communityworkinagricultureakindofcorvee-1
544	EAH	131_communityworkinagricultureakindofcorvee	165	ineγ	inɛɣ	i n ɛ ɣ	EAH-131_communityworkinagricultureakindofcorvee-1
545	WOT	131_communityworkinagricultureakindofcorvee	165	inäγ	inɛɣ	i n ɛ ɣ	WOT-131_communityworkinagricultureakindofcorvee-1
#
546	H	132_toarrivetoreachgetto	166	ér	eːr	eː r	H-132_toarrivetoreachgetto-1
#
547	EAH	132_toarrivetoreachgetto	166	er	ɛr	ɛ r	EAH-132_toarrivetoreachgetto-1
548	WOT	132_toarrivetoreachgetto	166	er	ɛr	ɛ r	WOT-132_toarrivetoreachgetto-1
#
549	H	133_merit	167	érdem	eːrdɛm	eː r d ɛ m	H-133_merit-1
#
550	EAH	133_merit	167	erdem	ɛrdɛm	ɛ r d ɛ m	EAH-133_merit-1
551	WOT	133_merit	167	ärdäm	ɛrdɛm	ɛ r d ɛ m	WOT-133_merit-1
#
552	H	134_moralsmorality	168	erkölcs	ɛrkølt͡ʃ	ɛ r k ø l t͡ʃ	H-134_moralsmorality-1
#
553	EAH	134_moralsmorality	168	erkelč	ɛrkɛlt͡ʃ	ɛ r k ɛ l t͡ʃ	EAH-134_moralsmorality-1
554	WOT	134_moralsmorality	168	ärkilč	ɛrkilt͡ʃ	ɛ r k i l t͡ʃ	WOT-134_moralsmorality-1
#
555	H	135_totirelosevitalityslackenrelax	169	erny	ɛrɲ	ɛ r ɲ	H-135_totirelosevitalityslackenrelax-1
#
556	EAH	135_totirelosevitalityslackenrelax	169	erin	ɛrin	ɛ r i n	EAH-135_totirelosevitalityslackenrelax-1
557	WOT	135_totirelosevitalityslackenrelax	169	ärin	ɛrin	ɛ r i n	WOT-135_totirelosevitalityslackenrelax-1
#
558	H	136_strengthpower	170	erő	ɛrøː	ɛ r øː	H-136_strengthpower-1
#
559	OH	136_strengthpower	170	ereü̯	ɛrɛw	ɛ r ɛ w	OH-136_strengthpower-1
560	EAH	136_strengthpower	170	eriγ	ɛriɣ	ɛ r i ɣ	EAH-136_strengthpower-1
561	WOT	136_strengthpower	170	äriγ	ɛriɣ	ɛ r i ɣ	WOT-136_strengthpower-1
#
562	H	137_oath	171	es	ɛʃ	ɛ ʃ	H-137_oath-1
#
563	OH	137_oath	171	ešü	ɛʃy	ɛ ʃ y	OH-137_oath-1
564	LAH	137_oath	171	ečü	ɛt͡ʃy	ɛ t͡ʃ y	LAH-137_oath-1
565	EAH	137_oath	171	ičü	it͡ʃy	i t͡ʃ y	EAH-137_oath-1
566	WOT	137_oath	171	ičü	it͡ʃy	i t͡ʃ y	WOT-137_oath-1
#
567	H	137_oath	172	eskü	ɛʃky	ɛ ʃ k y	H-137_oath-2
#
568	OH	137_oath	172	iškü	iʃky	i ʃ k y	OH-137_oath-2
569	EAH	137_oath	172	ičkü	it͡ʃky	i t͡ʃ k y	EAH-137_oath-2
570	WOT	137_oath	172	ičkü	it͡ʃky	i t͡ʃ k y	WOT-137_oath-2
#
571	H	138_reasonmind	173	ész	eːs	eː s	H-138_reasonmind-1
#
572	EAH	138_reasonmind	173	es	ɛs	ɛ s	EAH-138_reasonmind-1
573	WOT	138_reasonmind	173	es	ɛs	ɛ s	WOT-138_reasonmind-1
#
574	H	139_rivernameofariver	174	etel	ɛtɛl	ɛ t ɛ l	H-139_rivernameofariver-1
#
575	EAH	139_rivernameofariver	174	etil	ɛtil	ɛ t i l	EAH-139_rivernameofariver-1
576	WOT	139_rivernameofariver	174	ätil	ɛtil	ɛ t i l	WOT-139_rivernameofariver-1
#
577	H	139_rivernameofariver	175	etil	ɛtil	ɛ t i l	H-139_rivernameofariver-2
#
578	EAH	139_rivernameofariver	175	etil	ɛtil	ɛ t i l	EAH-139_rivernameofariver-2
579	WOT	139_rivernameofariver	175	ätil	ɛtil	ɛ t i l	WOT-139_rivernameofariver-2
#
580	H	162_weed	176	gaz	ɡɒz	ɡ ɒ z	H-162_weed-1
#
581	OH	162_weed	176	kāz	kaːz	k aː z	OH-162_weed-1
582	EAH	162_weed	176	kaγzu	kaɣzu	k a ɣ z u	EAH-162_weed-1
583	WOT	162_weed	176	kaγδu	kaɣðu	k a ɣ ð u	WOT-162_weed-1
#
584	H	140_pelicanpelicanus	177	gödény	ɡødeːɲ	ɡ ø d eː ɲ	H-140_pelicanpelicanus-1
#
585	OH	140_pelicanpelicanus	177	güden	ɡydɛn	ɡ y d ɛ n	OH-140_pelicanpelicanus-1
586	EAH	140_pelicanpelicanus	177	güden	ɡydɛn	ɡ y d ɛ n	EAH-140_pelicanpelicanus-1
587	WOT	140_pelicanpelicanus	177	güdän	ɡydɛn	ɡ y d ɛ n	WOT-140_pelicanpelicanus-1
#
588	H	140_pelicanpelicanus	178	gödény	ɡødeːɲ	ɡ ø d eː ɲ	H-140_pelicanpelicanus-2
#
589	OH	140_pelicanpelicanus	178	güden	ɡydɛn	ɡ y d ɛ n	OH-140_pelicanpelicanus-2
590	EAH	140_pelicanpelicanus	178	güden	ɡydɛn	ɡ y d ɛ n	EAH-140_pelicanpelicanus-2
591	WOT	140_pelicanpelicanus	178	kütän	kytɛn	k y t ɛ n	WOT-140_pelicanpelicanus-2
#
592	H	141_polecatputoriusfoetidus	179	görény	ɡøreːɲ	ɡ ø r eː ɲ	H-141_polecatputoriusfoetidus-1
#
593	EAH	141_polecatputoriusfoetidus	179	güren	ɡyrɛn	ɡ y r ɛ n	EAH-141_polecatputoriusfoetidus-1
594	WOT	141_polecatputoriusfoetidus	179	gürän	ɡyrɛn	ɡ y r ɛ n	WOT-141_polecatputoriusfoetidus-1
#
595	H	141_polecatputoriusfoetidus	180	görény	ɡøreːɲ	ɡ ø r eː ɲ	H-141_polecatputoriusfoetidus-2
#
596	EAH	141_polecatputoriusfoetidus	180	güren	ɡyrɛn	ɡ y r ɛ n	EAH-141_polecatputoriusfoetidus-2
597	WOT	141_polecatputoriusfoetidus	180	kürän	kyrɛn	k y r ɛ n	WOT-141_polecatputoriusfoetidus-2
#
598	H	142_matchmaker	181	gügyű	ɡyɟyː	ɡ y ɟ yː	H-142_matchmaker-1
#
599	OH	142_matchmaker	181	küdʹǖ	kyɟyː	k y ɟ yː	OH-142_matchmaker-1
600	LAH	142_matchmaker	181	küdʹeü̯	kyɟɛw	k y ɟ ɛ w	LAH-142_matchmaker-1
601	EAH	142_matchmaker	181	küdeγü	kydɛɣy	k y d ɛ ɣ y	EAH-142_matchmaker-1
#
602	H	143_gleanermousemusspicilegus	182	güzü	ɡyzy	ɡ y z y	H-143_gleanermousemusspicilegus-1
#
603	OH	143_gleanermousemusspicilegus	182	güzǖ	ɡyzyː	ɡ y z yː	OH-143_gleanermousemusspicilegus-1
604	LAH	143_gleanermousemusspicilegus	182	küzeγü	kyzɛɣy	k y z ɛ ɣ y	LAH-143_gleanermousemusspicilegus-1
605	EAH	143_gleanermousemusspicilegus	182	küseγü	kysɛɣy	k y s ɛ ɣ y	EAH-143_gleanermousemusspicilegus-1
606	WOT	143_gleanermousemusspicilegus	182	küsäγü	kysɛɣy	k y s ɛ ɣ y	WOT-143_gleanermousemusspicilegus-1
#
607	H	144_toabusecalumniate	183	gyalá	ɟɒlaː	ɟ ɒ l aː	H-144_toabusecalumniate-1
#
608	OH	144_toabusecalumniate	183	dʹala	ɟala	ɟ a l a	OH-144_toabusecalumniate-1
609	EAH	144_toabusecalumniate	183	ǰala	d͡ʒʲala	d͡ʒʲ a l a	EAH-144_toabusecalumniate-1
610	WOT	144_toabusecalumniate	183	ǰala	d͡ʒʲala	d͡ʒʲ a l a	WOT-144_toabusecalumniate-1
#
611	H	145_dragnetakindoffishingnet	184	gyalom	ɟɒlom	ɟ ɒ l o m	H-145_dragnetakindoffishingnet-1
#
612	EAH	145_dragnetakindoffishingnet	184	ǰalum	d͡ʒʲalum	d͡ʒʲ a l u m	EAH-145_dragnetakindoffishingnet-1
613	WOT	145_dragnetakindoffishingnet	184	ǰalïm	d͡ʒʲalɯm	d͡ʒʲ a l ɯ m	WOT-145_dragnetakindoffishingnet-1
#
614	H	146_suspicionmistrust	185	gyanú	ɟɒnuː	ɟ ɒ n uː	H-146_suspicionmistrust-1
#
615	OH	146_suspicionmistrust	185	ǰanau̯	d͡ʒʲanaw	d͡ʒʲ a n a w	OH-146_suspicionmistrust-1
616	EAH	146_suspicionmistrust	185	ǰonaγ	d͡ʒʲonaɣ	d͡ʒʲ o n a ɣ	EAH-146_suspicionmistrust-1
617	WOT	146_suspicionmistrust	185	ǰonaγ	d͡ʒʲonaɣ	d͡ʒʲ o n a ɣ	WOT-146_suspicionmistrust-1
#
618	H	147_wool	186	gyapjú	ɟɒpjuː	ɟ ɒ p j uː	H-147_wool-1
#
619	OH	147_wool	186	ǰapyu	d͡ʒʲapju	d͡ʒʲ a p j u	OH-147_wool-1
620	EAH	147_wool	186	ǰapγu	d͡ʒʲapɣu	d͡ʒʲ a p ɣ u	EAH-147_wool-1
621	WOT	147_wool	186	ǰapaγu	d͡ʒʲapaɣu	d͡ʒʲ a p a ɣ u	WOT-147_wool-1
#
622	H	148_cotton	187	gyapot	ɟɒpot	ɟ ɒ p o t	H-148_cotton-1
#
623	EAH	148_cotton	187	ǰaput	d͡ʒʲaput	d͡ʒʲ a p u t	EAH-148_cotton-1
624	WOT	148_cotton	187	ǰaput	d͡ʒʲaput	d͡ʒʲ a p u t	WOT-148_cotton-1
#
625	H	149_toincreasetoputonweighttogrowstronger	188	gyarap	ɟɒrɒp	ɟ ɒ r ɒ p	H-149_toincreasetoputonweighttogrowstronger-1
#
626	OH	149_toincreasetoputonweighttogrowstronger	188	dʹåråp	ɟɒrɒp	ɟ ɒ r ɒ p	OH-149_toincreasetoputonweighttogrowstronger-1
627	LAH	149_toincreasetoputonweighttogrowstronger	188	ǰarap	d͡ʒʲarap	d͡ʒʲ a r a p	LAH-149_toincreasetoputonweighttogrowstronger-1
628	EAH	149_toincreasetoputonweighttogrowstronger	188	ǰarpa	d͡ʒʲarpa	d͡ʒʲ a r p a	EAH-149_toincreasetoputonweighttogrowstronger-1
629	WOT	149_toincreasetoputonweighttogrowstronger	188	ǰarpa	d͡ʒʲarpa	d͡ʒʲ a r p a	WOT-149_toincreasetoputonweighttogrowstronger-1
#
630	H	149_toincreasetoputonweighttogrowstronger	189	gyarap	ɟɒrɒp	ɟ ɒ r ɒ p	H-149_toincreasetoputonweighttogrowstronger-2
#
631	OH	149_toincreasetoputonweighttogrowstronger	189	dʹåråp	ɟɒrɒp	ɟ ɒ r ɒ p	OH-149_toincreasetoputonweighttogrowstronger-2
632	LAH	149_toincreasetoputonweighttogrowstronger	189	ǰarap	d͡ʒʲarap	d͡ʒʲ a r a p	LAH-149_toincreasetoputonweighttogrowstronger-2
633	EAH	149_toincreasetoputonweighttogrowstronger	189	ǰarpa	d͡ʒʲarpa	d͡ʒʲ a r p a	EAH-149_toincreasetoputonweighttogrowstronger-2
634	WOT	149_toincreasetoputonweighttogrowstronger	189	ǰarpa	d͡ʒʲarpa	d͡ʒʲ a r p a	WOT-149_toincreasetoputonweighttogrowstronger-2
#
635	H	150_poorfrailfeeble	190	gyarló	ɟɒrloː	ɟ ɒ r l oː	H-150_poorfrailfeeble-1
#
636	OH	150_poorfrailfeeble	190	ǰarlou̯	d͡ʒʲarlow	d͡ʒʲ a r l o w	OH-150_poorfrailfeeble-1
637	EAH	150_poorfrailfeeble	190	ǰarlïγ	d͡ʒʲarlɯɣ	d͡ʒʲ a r l ɯ ɣ	EAH-150_poorfrailfeeble-1
638	WOT	150_poorfrailfeeble	190	ǰarlïγ	d͡ʒʲarlɯɣ	d͡ʒʲ a r l ɯ ɣ	WOT-150_poorfrailfeeble-1
#
639	H	151_toproducebuildfabricate	191	gyárt	ɟaːrt	ɟ aː r t	H-151_toproducebuildfabricate-1
#
640	OH	151_toproducebuildfabricate	191	dʹarat	ɟarat	ɟ a r a t	OH-151_toproducebuildfabricate-1
641	EAH	151_toproducebuildfabricate	191	ǰarat	d͡ʒʲarat	d͡ʒʲ a r a t	EAH-151_toproducebuildfabricate-1
642	WOT	151_toproducebuildfabricate	191	ǰarat	d͡ʒʲarat	d͡ʒʲ a r a t	WOT-151_toproducebuildfabricate-1
#
643	H	152_mourningbereavement	192	gyász	ɟaːs	ɟ aː s	H-152_mourningbereavement-1
#
644	OH	152_mourningbereavement	192	ǰās	d͡ʒʲaːs	d͡ʒʲ aː s	OH-152_mourningbereavement-1
645	EAH	152_mourningbereavement	192	ǰas	d͡ʒʲas	d͡ʒʲ a s	EAH-152_mourningbereavement-1
646	WOT	152_mourningbereavement	192	ǰas	d͡ʒʲas	d͡ʒʲ a s	WOT-152_mourningbereavement-1
#
647	H	153_bulrushtyphalatifoliaangustifoliamattingmadeofbulrushes	193	gyékény	ɟeːkeːɲ	ɟ eː k eː ɲ	H-153_bulrushtyphalatifoliaangustifoliamattingmadeofbulrushes-1
#
648	EAH	153_bulrushtyphalatifoliaangustifoliamattingmadeofbulrushes	193	ǰeken	d͡ʒʲɛkɛn	d͡ʒʲ ɛ k ɛ n	EAH-153_bulrushtyphalatifoliaangustifoliamattingmadeofbulrushes-1
649	WOT	153_bulrushtyphalatifoliaangustifoliamattingmadeofbulrushes	193	ǰekän	d͡ʒʲɛkɛn	d͡ʒʲ ɛ k ɛ n	WOT-153_bulrushtyphalatifoliaangustifoliamattingmadeofbulrushes-1
#
650	H	154_weakfeeble	194	gyënge	ɟeŋɡɛ	ɟ e ŋ ɡ ɛ	H-154_weakfeeble-1
#
651	EAH	154_weakfeeble	194	ǰenge	d͡ʒʲɛnɡɛ	d͡ʒʲ ɛ n ɡ ɛ	EAH-154_weakfeeble-1
652	WOT	154_weakfeeble	194	ǰeŋi	d͡ʒʲɛŋi	d͡ʒʲ ɛ ŋ i	WOT-154_weakfeeble-1
#
653	H	155_rein	195	gyeplő	ɟɛpløː	ɟ ɛ p l øː	H-155_rein-1
#
654	OH	155_rein	195	ǰepleü̯	d͡ʒʲɛplɛw	d͡ʒʲ ɛ p l ɛ w	OH-155_rein-1
655	EAH	155_rein	195	ǰipliγ	d͡ʒʲipliɣ	d͡ʒʲ i p l i ɣ	EAH-155_rein-1
656	WOT	155_rein	195	ǰipliγ	d͡ʒʲipliɣ	d͡ʒʲ i p l i ɣ	WOT-155_rein-1
#
657	H	156_borderlandhedge	196	gyepű	ɟɛpyː	ɟ ɛ p yː	H-156_borderlandhedge-1
#
658	OH	156_borderlandhedge	196	ǰepeü̯	d͡ʒʲɛpɛw	d͡ʒʲ ɛ p ɛ w	OH-156_borderlandhedge-1
